Club,Country,Level,Elo,From,To
Koeln,GER,2,1586.88562012,2013-04-23,2013-04-23
Koeln,GER,2,1593.86755371,2013-04-24,2013-04-24
Koeln,GER,2,1599.22216797,2013-04-25,2013-04-28
Koeln,GER,2,1595.7565918,2013-04-29,2013-04-30
Koeln,GER,2,1594.71191406,2013-05-01,2013-05-01
Koeln,GER,2,1598.14111328,2013-05-02,2013-05-04
Koeln,GER,2,1588.39038086,2013-05-05,2013-05-12
Koeln,GER,2,1581.37438965,2013-05-13,2013-05-19
Koeln,GER,2,1593.27124023,2013-05-20,2013-07-20
Koeln,GER,2,1591.08789062,2013-07-21,2013-07-28
Koeln,GER,2,1589.92016602,2013-07-29,2013-08-01
Koeln,GER,2,1589.71508789,2013-08-02,2013-08-08
Koeln,GER,2,1590.06286621,2013-08-09,2013-08-10
Koeln,GER,2,1588.53417969,2013-08-11,2013-08-17
Koeln,GER,2,1592.05749512,2013-08-18,2013-08-21
Koeln,GER,2,1590.60546875,2013-08-22,2013-08-22
Koeln,GER,2,1589.53747559,2013-08-23,2013-08-24
Koeln,GER,2,1591.83459473,2013-08-25,2013-08-27
Koeln,GER,2,1594.1550293,2013-08-28,2013-08-29
Koeln,GER,2,1587.56005859,2013-08-30,2013-09-01
Koeln,GER,2,1594.05761719,2013-09-02,2013-09-16
Koeln,GER,2,1608.97900391,2013-09-17,2013-09-17
Koeln,GER,2,1607.49816895,2013-09-18,2013-09-18
Koeln,GER,2,1605.78649902,2013-09-19,2013-09-19
Koeln,GER,2,1606.97058105,2013-09-20,2013-09-20
Koeln,GER,2,1603.62365723,2013-09-21,2013-09-27
Koeln,GER,2,1610.2824707,2013-09-28,2013-09-28
Koeln,GER,2,1610.2824707,2013-09-29,2013-09-29
Koeln,GER,2,1610.2824707,2013-09-30,2013-10-01
Koeln,GER,2,1614.0501709,2013-10-02,2013-10-02
Koeln,GER,2,1618.01733398,2013-10-03,2013-10-03
Koeln,GER,2,1618.51379395,2013-10-04,2013-10-05
Koeln,GER,2,1623.77709961,2013-10-06,2013-10-06
Koeln,GER,2,1623.77709961,2013-10-07,2013-10-18
Koeln,GER,2,1623.77709961,2013-10-19,2013-10-19
Koeln,GER,2,1623.77709961,2013-10-20,2013-10-21
Koeln,GER,2,1619.48681641,2013-10-22,2013-10-22
Koeln,GER,2,1618.42285156,2013-10-23,2013-10-23
Koeln,GER,2,1622.2388916,2013-10-24,2013-10-24
Koeln,GER,2,1621.95837402,2013-10-25,2013-10-25
Koeln,GER,2,1626.90209961,2013-10-26,2013-10-26
Koeln,GER,2,1626.90209961,2013-10-27,2013-10-27
Koeln,GER,2,1626.90209961,2013-10-28,2013-10-30
Koeln,GER,2,1626.90209961,2013-10-31,2013-11-04
Koeln,GER,2,1636.57287598,2013-11-05,2013-11-05
Koeln,GER,2,1636.72802734,2013-11-06,2013-11-06
Koeln,GER,2,1631.00305176,2013-11-07,2013-11-07
Koeln,GER,2,1625.6171875,2013-11-08,2013-11-10
Koeln,GER,2,1614.86572266,2013-11-11,2013-11-23
Koeln,GER,2,1601.07214355,2013-11-24,2013-11-26
Koeln,GER,2,1601.88818359,2013-11-27,2013-11-27
Koeln,GER,2,1596.5279541,2013-11-28,2013-11-28
Koeln,GER,2,1601.3737793,2013-11-29,2013-11-29
Koeln,GER,2,1614.95629883,2013-11-30,2013-12-02
Koeln,GER,2,1614.95629883,2013-12-03,2013-12-07
Koeln,GER,2,1620.46008301,2013-12-08,2013-12-10
Koeln,GER,2,1618.40698242,2013-12-11,2013-12-11
Koeln,GER,2,1621.45483398,2013-12-12,2013-12-12
Koeln,GER,2,1619.60632324,2013-12-13,2013-12-13
Koeln,GER,2,1624.29614258,2013-12-14,2013-12-14
Koeln,GER,2,1624.29614258,2013-12-15,2013-12-15
Koeln,GER,2,1624.29614258,2013-12-16,2013-12-22
Koeln,GER,2,1631.1953125,2013-12-23,2013-12-28
Koeln,GER,2,1631.1953125,2013-12-29,2014-01-11
Koeln,GER,2,1631.1953125,2014-01-12,2014-01-13
Koeln,GER,2,1631.1953125,2014-01-14,2014-01-18
Koeln,GER,2,1631.1953125,2014-01-19,2014-01-19
Koeln,GER,2,1631.1953125,2014-01-20,2014-01-25
Koeln,GER,2,1631.1953125,2014-01-26,2014-02-01
Koeln,GER,2,1631.1953125,2014-02-02,2014-02-02
Koeln,GER,2,1631.1953125,2014-02-03,2014-02-08
Koeln,GER,2,1631.1953125,2014-02-09,2014-02-09
Koeln,GER,2,1619.27758789,2014-02-10,2014-02-16
Koeln,GER,2,1624.18737793,2014-02-17,2014-02-17
Koeln,GER,2,1624.18737793,2014-02-18,2014-02-18
Koeln,GER,2,1617.58459473,2014-02-19,2014-02-19
Koeln,GER,2,1619.1192627,2014-02-20,2014-02-20
Koeln,GER,2,1620.85375977,2014-02-21,2014-02-23
Koeln,GER,2,1620.85375977,2014-02-24,2014-02-24
Koeln,GER,2,1617.86560059,2014-02-25,2014-02-25
Koeln,GER,2,1620.36828613,2014-02-26,2014-02-26
Koeln,GER,2,1618.68933105,2014-02-27,2014-02-27
Koeln,GER,2,1615.29370117,2014-02-28,2014-03-01
Koeln,GER,2,1611.93212891,2014-03-02,2014-03-02
Koeln,GER,2,1611.93212891,2014-03-03,2014-03-07
Koeln,GER,2,1614.63464355,2014-03-08,2014-03-08
Koeln,GER,2,1614.63464355,2014-03-09,2014-03-11
Koeln,GER,2,1614.36657715,2014-03-12,2014-03-12
Koeln,GER,2,1614.4432373,2014-03-13,2014-03-15
Koeln,GER,2,1614.4432373,2014-03-16,2014-03-17
Koeln,GER,2,1613.8001709,2014-03-18,2014-03-18
Koeln,GER,2,1613.75378418,2014-03-19,2014-03-19
Koeln,GER,2,1612.83288574,2014-03-20,2014-03-22
Koeln,GER,2,1607.29602051,2014-03-23,2014-03-26
Koeln,GER,2,1613.39611816,2014-03-27,2014-03-27
Koeln,GER,2,1613.39611816,2014-03-28,2014-03-29
Koeln,GER,2,1613.39611816,2014-03-30,2014-03-30
Koeln,GER,2,1620.01330566,2014-03-31,2014-04-01
Koeln,GER,2,1619.79296875,2014-04-02,2014-04-02
Koeln,GER,2,1617.64111328,2014-04-03,2014-04-03
Koeln,GER,2,1617.64111328,2014-04-04,2014-04-05
Koeln,GER,2,1620.89257812,2014-04-06,2014-04-08
Koeln,GER,2,1621.75610352,2014-04-09,2014-04-09
Koeln,GER,2,1623.43676758,2014-04-10,2014-04-10
Koeln,GER,2,1623.43676758,2014-04-11,2014-04-11
Koeln,GER,2,1629.62915039,2014-04-12,2014-04-12
Koeln,GER,2,1629.62915039,2014-04-13,2014-04-20
Koeln,GER,2,1629.62915039,2014-04-21,2014-04-21
Koeln,GER,2,1633.96520996,2014-04-22,2014-04-23
Koeln,GER,2,1632.30957031,2014-04-24,2014-04-25
Koeln,GER,2,1629.1706543,2014-04-26,2014-04-29
Koeln,GER,2,1623.40441895,2014-04-30,2014-05-04
Koeln,GER,2,1630.94238281,2014-05-05,2014-05-11
Koeln,GER,2,1614.83312988,2014-05-12,2014-05-24
Koeln,GER,2,1614.83312988,2014-05-25,2014-05-25
Koeln,GER,2,1614.83312988,2014-05-26,2014-05-31
Koeln,GER,2,1614.83312988,2014-06-01,2014-06-07
Koeln,GER,2,1614.83312988,2014-06-08,2014-06-11
Koeln,GER,2,1614.83312988,2014-06-12,2014-07-01
Koeln,GER,1,1614.83312988,2014-07-02,2014-07-24
Koeln,GER,1,1614.83312988,2014-07-25,2014-07-31
Koeln,GER,1,1615.19482422,2014-08-01,2014-08-06
Koeln,GER,1,1615.19482422,2014-08-07,2014-08-07
Koeln,GER,1,1607.15686035,2014-08-08,2014-08-14
Koeln,GER,1,1607.15686035,2014-08-15,2014-08-18
Koeln,GER,1,1607.15686035,2014-08-19,2014-08-19
Koeln,GER,1,1607.99536133,2014-08-20,2014-08-21
Koeln,GER,1,1608.12109375,2014-08-22,2014-08-23
Koeln,GER,1,1606.30273438,2014-08-24,2014-08-24
Koeln,GER,1,1606.30273438,2014-08-25,2014-08-27
Koeln,GER,1,1607.04980469,2014-08-28,2014-08-28
Koeln,GER,1,1607.31738281,2014-08-29,2014-08-30
Koeln,GER,1,1621.20239258,2014-08-31,2014-08-31
Koeln,GER,1,1621.20239258,2014-09-01,2014-09-13
Koeln,GER,1,1621.30395508,2014-09-14,2014-09-14
Koeln,GER,1,1621.30395508,2014-09-15,2014-09-15
Koeln,GER,1,1621.30395508,2014-09-16,2014-09-16
Koeln,GER,1,1620.60803223,2014-09-17,2014-09-17
Koeln,GER,1,1624.0300293,2014-09-18,2014-09-18
Koeln,GER,1,1620.72192383,2014-09-19,2014-09-19
Koeln,GER,1,1620.72192383,2014-09-20,2014-09-21
Koeln,GER,1,1622.74694824,2014-09-22,2014-09-22
Koeln,GER,1,1622.74694824,2014-09-23,2014-09-23
Koeln,GER,1,1622.74694824,2014-09-24,2014-09-24
Koeln,GER,1,1617.27819824,2014-09-25,2014-09-27
Koeln,GER,1,1614.93847656,2014-09-28,2014-09-28
Koeln,GER,1,1614.93847656,2014-09-29,2014-09-30
Koeln,GER,1,1613.16491699,2014-10-01,2014-10-01
Koeln,GER,1,1619.1862793,2014-10-02,2014-10-02
Koeln,GER,1,1616.64001465,2014-10-03,2014-10-04
Koeln,GER,1,1611.36547852,2014-10-05,2014-10-05
Koeln,GER,1,1611.36547852,2014-10-06,2014-10-12
Koeln,GER,1,1611.36547852,2014-10-13,2014-10-18
Koeln,GER,1,1623.99353027,2014-10-19,2014-10-21
Koeln,GER,1,1628.80627441,2014-10-22,2014-10-22
Koeln,GER,1,1635.32543945,2014-10-23,2014-10-23
Koeln,GER,1,1639.55529785,2014-10-24,2014-10-24
Koeln,GER,1,1649.00085449,2014-10-25,2014-10-25
Koeln,GER,1,1649.00085449,2014-10-26,2014-10-26
Koeln,GER,1,1649.00085449,2014-10-27,2014-10-27
Koeln,GER,1,1649.00085449,2014-10-28,2014-10-31
Koeln,GER,1,1649.00085449,2014-11-01,2014-11-01
Koeln,GER,1,1649.00085449,2014-11-02,2014-11-02
Koeln,GER,1,1639.35571289,2014-11-03,2014-11-03
Koeln,GER,1,1639.35571289,2014-11-04,2014-11-04
Koeln,GER,1,1643.75500488,2014-11-05,2014-11-05
Koeln,GER,1,1639.6361084,2014-11-06,2014-11-06
Koeln,GER,1,1642.72314453,2014-11-07,2014-11-07
Koeln,GER,1,1642.72314453,2014-11-08,2014-11-08
Koeln,GER,1,1654.29992676,2014-11-09,2014-11-09
Koeln,GER,1,1654.29992676,2014-11-10,2014-11-22
Koeln,GER,1,1644.10913086,2014-11-23,2014-11-23
Koeln,GER,1,1644.10913086,2014-11-24,2014-11-25
Koeln,GER,1,1636.0123291,2014-11-26,2014-11-26
Koeln,GER,1,1628.53027344,2014-11-27,2014-11-27
Koeln,GER,1,1625.0045166,2014-11-28,2014-11-29
Koeln,GER,1,1618.50830078,2014-11-30,2014-11-30
Koeln,GER,1,1618.50830078,2014-12-01,2014-12-02
Koeln,GER,1,1618.50830078,2014-12-03,2014-12-04
Koeln,GER,1,1618.50830078,2014-12-05,2014-12-06
Koeln,GER,1,1611.20690918,2014-12-07,2014-12-08
Koeln,GER,1,1611.20690918,2014-12-09,2014-12-09
Koeln,GER,1,1609.86938477,2014-12-10,2014-12-10
Koeln,GER,1,1611.72705078,2014-12-11,2014-12-11
Koeln,GER,1,1616.7175293,2014-12-12,2014-12-13
Koeln,GER,1,1630.19274902,2014-12-14,2014-12-15
Koeln,GER,1,1630.19274902,2014-12-16,2014-12-16
Koeln,GER,1,1629.9206543,2014-12-17,2014-12-20
Koeln,GER,1,1626.94018555,2014-12-21,2014-12-21
Koeln,GER,1,1626.94018555,2014-12-22,2015-01-03
Koeln,GER,1,1626.94018555,2015-01-04,2015-01-11
Koeln,GER,1,1626.94018555,2015-01-12,2015-01-18
Koeln,GER,1,1626.94018555,2015-01-19,2015-01-24
Koeln,GER,1,1626.94018555,2015-01-25,2015-01-25
Koeln,GER,1,1626.94018555,2015-01-26,2015-01-31
Koeln,GER,1,1639.9732666,2015-02-01,2015-02-01
Koeln,GER,1,1639.9732666,2015-02-02,2015-02-04
Koeln,GER,1,1637.52893066,2015-02-05,2015-02-07
Koeln,GER,1,1634.1171875,2015-02-08,2015-02-09
Koeln,GER,1,1634.1171875,2015-02-10,2015-02-10
Koeln,GER,1,1634.1171875,2015-02-11,2015-02-14
Koeln,GER,1,1630.39367676,2015-02-15,2015-02-17
Koeln,GER,1,1629.89172363,2015-02-18,2015-02-18
Koeln,GER,1,1629.109375,2015-02-19,2015-02-19
Koeln,GER,1,1629.62414551,2015-02-20,2015-02-21
Koeln,GER,1,1628.76037598,2015-02-22,2015-02-22
Koeln,GER,1,1628.76037598,2015-02-23,2015-02-24
Koeln,GER,1,1627.86914062,2015-02-25,2015-02-25
Koeln,GER,1,1630.14807129,2015-02-26,2015-02-26
Koeln,GER,1,1627.80700684,2015-02-27,2015-02-27
Koeln,GER,1,1626.31762695,2015-02-28,2015-02-28
Koeln,GER,1,1626.31762695,2015-03-01,2015-03-01
Koeln,GER,1,1626.31762695,2015-03-02,2015-03-03
Koeln,GER,1,1626.31762695,2015-03-04,2015-03-07
Koeln,GER,1,1626.31762695,2015-03-08,2015-03-08
Koeln,GER,1,1637.61767578,2015-03-09,2015-03-10
Koeln,GER,1,1637.8692627,2015-03-11,2015-03-11
Koeln,GER,1,1640.01098633,2015-03-12,2015-03-12
Koeln,GER,1,1641.55029297,2015-03-13,2015-03-14
Koeln,GER,1,1647.31713867,2015-03-15,2015-03-16
Koeln,GER,1,1647.31713867,2015-03-17,2015-03-17
Koeln,GER,1,1647.3548584,2015-03-18,2015-03-18
Koeln,GER,1,1643.39282227,2015-03-19,2015-03-19
Koeln,GER,1,1644.29333496,2015-03-20,2015-03-21
Koeln,GER,1,1643.4543457,2015-03-22,2015-04-04
Koeln,GER,1,1636.79199219,2015-04-05,2015-04-05
Koeln,GER,1,1636.79199219,2015-04-06,2015-04-11
Koeln,GER,1,1636.79199219,2015-04-12,2015-04-12
Koeln,GER,1,1644.68652344,2015-04-13,2015-04-13
Koeln,GER,1,1644.68652344,2015-04-14,2015-04-14
Koeln,GER,1,1644.68652344,2015-04-15,2015-04-15
Koeln,GER,1,1640.24731445,2015-04-16,2015-04-16
Koeln,GER,1,1632.7121582,2015-04-17,2015-04-18
Koeln,GER,1,1634.37011719,2015-04-19,2015-04-19
Koeln,GER,1,1634.37011719,2015-04-20,2015-04-21
Koeln,GER,1,1641.24304199,2015-04-22,2015-04-23
Koeln,GER,1,1641.11462402,2015-04-24,2015-04-25
Koeln,GER,1,1644.49560547,2015-04-26,2015-04-26
Koeln,GER,1,1644.49560547,2015-04-27,2015-04-27
Koeln,GER,1,1644.49560547,2015-04-28,2015-04-29
Koeln,GER,1,1644.49560547,2015-04-30,2015-05-02
Koeln,GER,1,1647.2232666,2015-05-03,2015-05-03
Koeln,GER,1,1647.2232666,2015-05-04,2015-05-04
Koeln,GER,1,1647.2232666,2015-05-05,2015-05-06
Koeln,GER,1,1643.11657715,2015-05-07,2015-05-07
Koeln,GER,1,1643.11657715,2015-05-08,2015-05-10
Koeln,GER,1,1656.11328125,2015-05-11,2015-05-11
Koeln,GER,1,1656.11328125,2015-05-12,2015-05-12
Koeln,GER,1,1656.60961914,2015-05-13,2015-05-13
Koeln,GER,1,1656.60961914,2015-05-14,2015-05-14
Koeln,GER,1,1656.60961914,2015-05-15,2015-05-16
Koeln,GER,1,1647.74560547,2015-05-17,2015-05-20
Koeln,GER,1,1647.74560547,2015-05-21,2015-05-23
Koeln,GER,1,1650.85058594,2015-05-24,2015-05-24
Koeln,GER,1,1650.85058594,2015-05-25,2015-05-27
Koeln,GER,1,1650.85058594,2015-05-28,2015-05-31
Koeln,GER,1,1650.85058594,2015-06-01,2015-06-07
Koeln,GER,1,1650.85058594,2015-06-08,2015-06-10
Koeln,GER,1,1650.85058594,2015-06-11,2015-06-17
Koeln,GER,1,1650.85058594,2015-06-18,2015-06-21
Koeln,GER,1,1650.85058594,2015-06-22,2015-07-09
Koeln,GER,1,1650.85058594,2015-07-10,2015-07-16
Koeln,GER,1,1650.85058594,2015-07-17,2015-07-23
Koeln,GER,1,1650.85058594,2015-07-24,2015-07-28
Koeln,GER,1,1650.85058594,2015-07-29,2015-07-29
Koeln,GER,1,1650.85058594,2015-07-30,2015-07-30
Koeln,GER,1,1651.0559082,2015-07-31,2015-08-05
Koeln,GER,1,1651.0559082,2015-08-06,2015-08-06
Koeln,GER,1,1651.51464844,2015-08-07,2015-08-08
Koeln,GER,1,1651.51464844,2015-08-09,2015-08-09
Koeln,GER,1,1651.51464844,2015-08-10,2015-08-11
Koeln,GER,1,1651.51464844,2015-08-12,2015-08-14
Koeln,GER,1,1651.51464844,2015-08-15,2015-08-15
Koeln,GER,1,1651.51464844,2015-08-16,2015-08-16
Koeln,GER,1,1664.15405273,2015-08-17,2015-08-18
Koeln,GER,1,1661.97290039,2015-08-19,2015-08-20
Koeln,GER,1,1662.23657227,2015-08-21,2015-08-22
Koeln,GER,1,1665.19799805,2015-08-23,2015-08-23
Koeln,GER,1,1665.19799805,2015-08-24,2015-08-26
Koeln,GER,1,1671.06628418,2015-08-27,2015-08-27
Koeln,GER,1,1671.38085938,2015-08-28,2015-08-29
Koeln,GER,1,1677.06164551,2015-08-30,2015-08-30
Koeln,GER,1,1677.06164551,2015-08-31,2015-09-12
Koeln,GER,1,1663.86242676,2015-09-13,2015-09-15
Koeln,GER,1,1663.68139648,2015-09-16,2015-09-16
Koeln,GER,1,1666.25610352,2015-09-17,2015-09-17
Koeln,GER,1,1668.59997559,2015-09-18,2015-09-19
Koeln,GER,1,1677.72436523,2015-09-20,2015-09-20
Koeln,GER,1,1677.72436523,2015-09-21,2015-09-22
Koeln,GER,1,1666.49853516,2015-09-23,2015-09-23
Koeln,GER,1,1666.49853516,2015-09-24,2015-09-25
Koeln,GER,1,1662.5045166,2015-09-26,2015-09-26
Koeln,GER,1,1662.5045166,2015-09-27,2015-09-27
Koeln,GER,1,1662.5045166,2015-09-28,2015-09-29
Koeln,GER,1,1662.40649414,2015-09-30,2015-09-30
Koeln,GER,1,1657.48620605,2015-10-01,2015-10-01
Koeln,GER,1,1649.5423584,2015-10-02,2015-10-02
Koeln,GER,1,1649.5423584,2015-10-03,2015-10-04
Koeln,GER,1,1670.11535645,2015-10-05,2015-10-17
Koeln,GER,1,1670.11535645,2015-10-18,2015-10-18
Koeln,GER,1,1658.98510742,2015-10-19,2015-10-20
Koeln,GER,1,1652.52832031,2015-10-21,2015-10-21
Koeln,GER,1,1655.90966797,2015-10-22,2015-10-22
Koeln,GER,1,1657.83154297,2015-10-23,2015-10-24
Koeln,GER,1,1655.19812012,2015-10-25,2015-10-29
Koeln,GER,1,1655.19812012,2015-10-30,2015-10-30
Koeln,GER,1,1655.19812012,2015-10-31,2015-10-31
Koeln,GER,1,1653.2434082,2015-11-01,2015-11-03
Koeln,GER,1,1648.67285156,2015-11-04,2015-11-04
Koeln,GER,1,1648.64807129,2015-11-05,2015-11-05
Koeln,GER,1,1651.25805664,2015-11-06,2015-11-07
Koeln,GER,1,1663.86730957,2015-11-08,2015-11-08
Koeln,GER,1,1663.86730957,2015-11-09,2015-11-21
Koeln,GER,1,1662.75524902,2015-11-22,2015-11-22
Koeln,GER,1,1662.75524902,2015-11-23,2015-11-23
Koeln,GER,1,1662.75524902,2015-11-24,2015-11-24
Koeln,GER,1,1662.44750977,2015-11-25,2015-11-25
Koeln,GER,1,1669.99243164,2015-11-26,2015-11-26
Koeln,GER,1,1665.57446289,2015-11-27,2015-11-27
Koeln,GER,1,1663.14050293,2015-11-28,2015-11-28
Koeln,GER,1,1663.14050293,2015-11-29,2015-12-02
Koeln,GER,1,1663.14050293,2015-12-03,2015-12-05
Koeln,GER,1,1652.93017578,2015-12-06,2015-12-06
Koeln,GER,1,1652.93017578,2015-12-07,2015-12-08
Koeln,GER,1,1652.74365234,2015-12-09,2015-12-09
Koeln,GER,1,1655.35595703,2015-12-10,2015-12-10
Koeln,GER,1,1655.73376465,2015-12-11,2015-12-12
Koeln,GER,1,1655.97912598,2015-12-13,2015-12-19
Koeln,GER,1,1667.0300293,2015-12-20,2015-12-20
Koeln,GER,1,1667.0300293,2015-12-21,2015-12-28
Koeln,GER,1,1667.0300293,2015-12-29,2016-01-02
Koeln,GER,1,1667.0300293,2016-01-03,2016-01-16
Koeln,GER,1,1667.0300293,2016-01-17,2016-01-17
Koeln,GER,1,1667.0300293,2016-01-18,2016-01-23
Koeln,GER,1,1651.20947266,2016-01-24,2016-01-24
Koeln,GER,1,1651.20947266,2016-01-25,2016-01-30
Koeln,GER,1,1651.20947266,2016-01-31,2016-01-31
Koeln,GER,1,1655.67663574,2016-02-01,2016-02-01
Koeln,GER,1,1655.67663574,2016-02-02,2016-02-04
Koeln,GER,1,1655.67663574,2016-02-05,2016-02-05
Koeln,GER,1,1655.67663574,2016-02-06,2016-02-06
Koeln,GER,1,1655.67663574,2016-02-07,2016-02-07
Koeln,GER,1,1656.37744141,2016-02-08,2016-02-12
Koeln,GER,1,1656.37744141,2016-02-13,2016-02-13
Koeln,GER,1,1665.51135254,2016-02-14,2016-02-14
Koeln,GER,1,1665.51135254,2016-02-15,2016-02-16
Koeln,GER,1,1665.51135254,2016-02-17,2016-02-17
Koeln,GER,1,1667.5838623,2016-02-18,2016-02-18
Koeln,GER,1,1672.91479492,2016-02-19,2016-02-20
Koeln,GER,1,1668.38781738,2016-02-21,2016-02-23
Koeln,GER,1,1669.37011719,2016-02-24,2016-02-25
Koeln,GER,1,1664.60302734,2016-02-26,2016-02-26
Koeln,GER,1,1655.73876953,2016-02-27,2016-02-28
Koeln,GER,1,1655.73876953,2016-02-29,2016-03-01
Koeln,GER,1,1655.48498535,2016-03-02,2016-03-03
Koeln,GER,1,1655.48498535,2016-03-04,2016-03-05
Koeln,GER,1,1644.43322754,2016-03-06,2016-03-08
Koeln,GER,1,1644.81518555,2016-03-09,2016-03-10
Koeln,GER,1,1646.14257812,2016-03-11,2016-03-12
Koeln,GER,1,1656.65014648,2016-03-13,2016-03-16
Koeln,GER,1,1659.46435547,2016-03-17,2016-03-17
Koeln,GER,1,1659.87792969,2016-03-18,2016-03-19
Koeln,GER,1,1657.82458496,2016-03-20,2016-03-20
Koeln,GER,1,1657.82458496,2016-03-21,2016-04-03
Koeln,GER,1,1659.21191406,2016-04-04,2016-04-05
Koeln,GER,1,1659.79577637,2016-04-06,2016-04-06
Koeln,GER,1,1663.76367188,2016-04-07,2016-04-07
Koeln,GER,1,1662.3729248,2016-04-08,2016-04-09
Koeln,GER,1,1662.3729248,2016-04-10,2016-04-10
Koeln,GER,1,1653.93273926,2016-04-11,2016-04-12
Koeln,GER,1,1649.47314453,2016-04-13,2016-04-13
Koeln,GER,1,1650.16955566,2016-04-14,2016-04-14
Koeln,GER,1,1646.40820312,2016-04-15,2016-04-15
Koeln,GER,1,1646.40820312,2016-04-16,2016-04-17
Koeln,GER,1,1657.93054199,2016-04-18,2016-04-20
Koeln,GER,1,1657.93054199,2016-04-21,2016-04-21
Koeln,GER,1,1657.93054199,2016-04-22,2016-04-23
Koeln,GER,1,1667.18054199,2016-04-24,2016-04-27
Koeln,GER,1,1665.29382324,2016-04-28,2016-04-28
Koeln,GER,1,1665.29382324,2016-04-29,2016-04-29
Koeln,GER,1,1666.95544434,2016-04-30,2016-04-30
Koeln,GER,1,1666.95544434,2016-05-01,2016-05-03
Koeln,GER,1,1666.17675781,2016-05-04,2016-05-05
Koeln,GER,1,1666.17675781,2016-05-06,2016-05-07
Koeln,GER,1,1664.11730957,2016-05-08,2016-05-14
Koeln,GER,1,1670.4329834,2016-05-15,2016-06-12
Koeln,GER,1,1670.4329834,2016-06-13,2016-06-18
Koeln,GER,1,1670.4329834,2016-06-19,2016-07-28
Koeln,GER,1,1670.96069336,2016-07-29,2016-08-02
Koeln,GER,1,1670.96069336,2016-08-03,2016-08-03
Koeln,GER,1,1670.96069336,2016-08-04,2016-08-04
Koeln,GER,1,1663.63122559,2016-08-05,2016-08-07
Koeln,GER,1,1663.63122559,2016-08-08,2016-08-16
Koeln,GER,1,1665.55737305,2016-08-17,2016-08-20
Koeln,GER,1,1665.55737305,2016-08-21,2016-08-24
Koeln,GER,1,1666.79638672,2016-08-25,2016-08-25
Koeln,GER,1,1666.79638672,2016-08-26,2016-08-27
Koeln,GER,1,1673.41467285,2016-08-28,2016-08-28
Koeln,GER,1,1673.41467285,2016-08-29,2016-09-03
Koeln,GER,1,1673.41467285,2016-09-04,2016-09-10
Koeln,GER,1,1676.59069824,2016-09-11,2016-09-11
Koeln,GER,1,1676.59069824,2016-09-12,2016-09-13
Koeln,GER,1,1677.44714355,2016-09-14,2016-09-14
Koeln,GER,1,1675.49230957,2016-09-15,2016-09-15
Koeln,GER,1,1677.62109375,2016-09-16,2016-09-16
Koeln,GER,1,1688.19995117,2016-09-17,2016-09-18
Koeln,GER,1,1688.19995117,2016-09-19,2016-09-21
Koeln,GER,1,1701.84484863,2016-09-22,2016-09-24
Koeln,GER,1,1701.84484863,2016-09-25,2016-09-25
Koeln,GER,1,1697.31347656,2016-09-26,2016-09-27
Koeln,GER,1,1698.7590332000002,2016-09-28,2016-09-28
Koeln,GER,1,1695.34265137,2016-09-29,2016-09-29
Koeln,GER,1,1699.12316895,2016-09-30,2016-10-01
Koeln,GER,1,1707.00317383,2016-10-02,2016-10-02
Koeln,GER,1,1707.00317383,2016-10-03,2016-10-15
Koeln,GER,1,1710.73022461,2016-10-16,2016-10-16
Koeln,GER,1,1710.73022461,2016-10-17,2016-10-18
Koeln,GER,1,1712.5703125,2016-10-19,2016-10-19
Koeln,GER,1,1715.86535645,2016-10-20,2016-10-20
Koeln,GER,1,1717.87280273,2016-10-21,2016-10-22
Koeln,GER,1,1710.48461914,2016-10-23,2016-10-23
Koeln,GER,1,1710.48461914,2016-10-24,2016-10-29
Koeln,GER,1,1710.48461914,2016-10-30,2016-10-30
Koeln,GER,1,1717.734375,2016-10-31,2016-11-01
Koeln,GER,1,1716.5715332000002,2016-11-02,2016-11-02
Koeln,GER,1,1721.33703613,2016-11-03,2016-11-03
Koeln,GER,1,1717.70227051,2016-11-04,2016-11-05
Koeln,GER,1,1710.23498535,2016-11-06,2016-11-19
Koeln,GER,1,1720.78820801,2016-11-20,2016-11-22
Koeln,GER,1,1721.28552246,2016-11-23,2016-11-23
Koeln,GER,1,1717.19763184,2016-11-24,2016-11-24
Koeln,GER,1,1720.02416992,2016-11-25,2016-11-26
Koeln,GER,1,1716.56982422,2016-11-27,2016-11-30
Koeln,GER,1,1716.56982422,2016-12-01,2016-12-03
Koeln,GER,1,1702.8067627,2016-12-04,2016-12-06
Koeln,GER,1,1703.67810059,2016-12-07,2016-12-07
Koeln,GER,1,1709.18237305,2016-12-08,2016-12-08
Koeln,GER,1,1705.65979004,2016-12-09,2016-12-10
Koeln,GER,1,1709.02893066,2016-12-11,2016-12-11
Koeln,GER,1,1709.02893066,2016-12-12,2016-12-17
Koeln,GER,1,1708.65039062,2016-12-18,2016-12-20
Koeln,GER,1,1708.65039062,2016-12-21,2016-12-21
Koeln,GER,1,1709.03601074,2016-12-22,2017-01-15
Koeln,GER,1,1709.03601074,2017-01-16,2017-01-16
Koeln,GER,1,1709.03601074,2017-01-17,2017-01-22
Koeln,GER,1,1709.81213379,2017-01-23,2017-01-27
Koeln,GER,1,1709.81213379,2017-01-28,2017-01-28
Koeln,GER,1,1722.19470215,2017-01-29,2017-02-04
Koeln,GER,1,1727.9876709000002,2017-02-05,2017-02-11
Koeln,GER,1,1727.9876709000002,2017-02-12,2017-02-12
